id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25406163,Heron's Rest West Asheville,13167283,Ona,,28806,35.57202,-82.62386,Entire home/apt,65,1,99,2019-11-25,5.60,2,68
25417416,Lorena's House,191878270,Jemma,,28806,35.52781,-82.6168,Entire home/apt,178,2,11,2019-01-01,0.62,1,0
25418819,Tiny Home at the Gardens—Near Center of Asheville,70881213,Megan,,28803,35.55198,-82.50394,Entire home/apt,80,2,106,2019-11-20,6.16,1,308
25422541,Stu's West Asheville Private Studio Apartment,191895274,Stuart,,28806,35.58083,-82.60996,Entire home/apt,88,2,55,2019-11-25,3.31,1,75
25456908,Quiet Pet friendly house West Asheville,192150336,Clint,,28806,35.5541,-82.63418,Entire home/apt,155,3,5,2018-07-28,0.29,1,0
25459484,"Lake View Park AVL: Garden, Wood floors, Best beds",14340598,Audrey,,28804,35.62812,-82.56717,Entire home/apt,99,1,47,2019-11-11,2.63,1,85
25471043,Boho-Chic Apartment One Mile from Downtown Asheville,140266471,Kat And Benji,,28801,35.60643,-82.54457,Entire home/apt,99,2,121,2019-11-27,7.66,1,163
25474000,Twin beds in fabulous home with chef's kitchen,20537619,Jane,,28805,35.59929,-82.48338,Private room,75,2,9,2018-11-12,0.51,4,0
25479162,Modern Design Studio Apt / 8 mins  to DWTN AVL,176322619,Maxey,,28803,35.56329,-82.51134,Entire home/apt,85,2,74,2019-11-24,4.13,1,324
25518066,Cave Creek Hideaway,12391710,Virginia,,28704,35.47264,-82.56393,Entire home/apt,144,2,73,2019-11-17,4.19,1,73
25519478,Eclectic Industrial Apartment in Historical Building,181480147,Andrew,,28801,35.59645,-82.55396,Entire home/apt,250,3,53,2019-10-20,3.05,5,356
25519626,Industrial Chic Meets the Old World in Downtown Asheville,181480147,Andrew,,28801,35.5979,-82.55228,Entire home/apt,250,3,54,2019-11-22,3.10,5,353
25574558,Private 2nd story space in Asheville,192889187,Jen,,28803,35.56727,-82.52199,Private room,75,1,36,2019-05-04,2.04,1,0
25577370,West Asheville Artist Sanctuary,86592503,Elizabeth,,28806,35.56631,-82.59731,Entire home/apt,168,2,42,2019-11-10,2.48,1,334
25678742,Convenience and comfort in West AVL,193300546,Angela,,28806,35.60923,-82.59284,Private room,35,1,104,2019-11-07,6.02,1,60
25679471,Entire Guest Suite w/private entrance,188042457,Chad,,28805,35.59859,-82.50264,Private room,99,1,52,2019-11-17,2.94,2,362
25710481,Hummingbird Suites,73512701,Mark,,28732,35.47516,-82.48099,Private room,1000,2,0,,,1,0
25718935,Lockhart Lodge @ Bent Creek,129553251,Tracey,,28806,35.51008,-82.60934,Entire home/apt,200,1,45,2019-11-17,2.58,1,324
25722075,Chateau on Patton Mountain! Minutes to downtown!,71812166,Heidi & Ricky,,28804,35.62575,-82.53475,Entire home/apt,350,3,48,2019-11-10,2.83,6,302
25762439,Spacious Upstairs in Home w/Pool( 5/30-9/1),187085657,Glenn,,28805,35.58818,-82.53632,Private room,100,2,62,2019-11-24,3.46,1,346
25882810,West Asheville Rustic Studio,99911550,Mary,,28806,35.58314,-82.58891,Entire home/apt,100,2,123,2019-11-17,7.17,1,67
25892881,Bella Way,194566385,Max,,28803,35.49519,-82.51056,Entire home/apt,108,2,11,2018-10-28,0.63,1,0
25919767,Beautiful upstairs apt. 2 blocks from downtown,34871822,Emma,,28801,35.59964,-82.5586,Entire home/apt,50,30,3,2019-08-10,0.22,3,301
25936206,Quiet home in West Asheville!,10282980,Chris,,28806,35.57538,-82.62095,Entire home/apt,80,2,12,2019-10-27,0.72,2,9
25977047,West Asheville Gem! *Laundry service included!,29374471,Jill,,28806,35.56765,-82.59416,Entire home/apt,85,28,2,2019-11-10,0.39,1,352
26012053,"""The Grotto"" Private King-size Suite",4846203,Zak & Iz,,28806,35.5816,-82.60666,Entire home/apt,58,2,101,2019-11-17,5.79,2,61
26028858,Modern Townhome Minutes from Downtown/South Slope,178458071,Peter,,28801,35.5892,-82.54498,Private room,80,2,61,2019-11-17,3.45,1,0
26038824,*Asheville's Good Vibes Suite* (pets welcome),38149372,Arayna,,28806,35.60504,-82.61244,Entire home/apt,75,1,101,2019-11-24,5.85,1,58
26083193,LARGE COLORFUL HOME - 15 MINUTES FROM DOWNTOWN,196035183,Chris,,28804,35.64245,-82.60225,Entire home/apt,135,2,47,2019-11-24,2.70,1,83
26084631,Botany Abode: private apt near Blue Ridge Parkway,126803000,Christopher,,28805,35.60198,-82.47476,Entire home/apt,75,1,50,2019-11-10,2.98,1,223
26093158,Visit the Biltmore House from Beautiful Wood-Rich Home,195960588,Angelique,,28803,35.57368,-82.53907,Entire home/apt,248,3,57,2019-11-26,3.37,1,143
26098132,Pet friendly basement studio apt in West Asheville,85626163,Lori,,28806,35.57884,-82.62199,Entire home/apt,64,1,80,2019-11-27,4.59,1,343
26103338,Downtown Getaway + Modern Bungalow / SIDE SUITE,7150495,Wren,,28801,35.60437,-82.55602,Private room,100,1,77,2019-11-07,4.42,2,336
26128699,1920s Urban Bedroom #1 near Downtown Asheville,195620157,Ivan,,28801,35.61045,-82.55366,Private room,44,1,128,2019-11-17,7.34,2,126
26129371,"Private , Peaceful 1 Bedroom Apt.",94891912,Resheda & Ralph,,28804,35.65022,-82.57153,Entire home/apt,92,2,51,2019-11-18,3.28,1,156
26130128,1920s Urban Bedroom (#2) close to downtown,195620157,Ivan,,28801,35.60932,-82.55339,Private room,45,1,113,2019-11-17,6.47,2,128
26160335,King Room with Breakfast in Asheville,196608665,Diane,,28801,35.60424,-82.56329,Private room,117,1,5,2019-07-28,0.31,1,19
